1,PropertyID,Street,City   ,ZipCode,Legal,SEV,Status,Closing date
456,16014823,8306 EPWORTH,DETROIT,48204,"E EPWORTH 62 HOLDEN RIDGE SUB L19 P72 PLATS, W C R 16/181 30 X 156.30A",$400 ,Active, 10-23-018 9:15:00 AM
457,16014853,8676 EPWORTH,DETROIT,48204,"E EPWORTH 100 S 6 FT 101 HOLDEN RIDGE SUB L19 P72 PLATS, W C R 16/181 36 X 158.96A",15200,Active, 10-23-018 9:15:00 AM
458,16015977-84,6100 RANSPACH DETROIT,DETROIT,48209,"E MILITARY 53 THRU 45 91 THRU 97 & W 30.45FT VAC HAMMOND AVE AND VAC ALLEYS ADJ RANSPACHS SUB L4 P44 PLATS, W C R 16/153 85,999 SQ FT","$45,000 ",Active, 10-23-018 9:15:00 AM
459,16016064,4604 MILITARY,DETROIT,48210,"E MILITARY 116 KENT & HURDS SUB L6 P66 PLATS, W C R 16/149 30 X 150","$4,600 ",Active, 10-23-018 9:15:00 AM
460,16016571,8356 CARBONDALE,DETROIT,48204,"E CARBONDALE 149 SCRIPPS HOLDEN AVE SUB L19 P67 PLATS, W C R 16/210 30 X 94",$900 ,Active, 10-23-018 9:15:00 AM
461,16016614,8341 CARBONDALE,DETROIT,48204,"W CARBONDALE 90 SCRIPPS HOLDEN AVE SUB L19 P67 PLATS, W C R 16/210 30 X 94","$3,800 ",Active, 10-23-018 9:15:00 AM
462,16016635-7,8203 CARBONDALE,DETROIT,48204,"W CARBONDALE 69 THRU 67 SCRIPPS HOLDEN AVENUE SUB L 19 P 67 PLATS, W C R 16/210 89 X IRREGULAR",$700 ,Active, 10-23-018 9:15:00 AM
463,16018175,11515 LIVERNOIS,DETROIT,48204,"W LIVERNOIS 12 EXC LIVERNOIS AVE AS WD FOLEY FARM SUB L41 P99 PLATS, W C R 16/274 20 X 73.25A","$41,700 ",Active, 10-23-018 9:15:00 AM
464,16018531,9933 WOODSIDE,DETROIT,48204,"W WOODSIDE 57 FRANK C REAUME & OTHMAR GSCHWINDS SUB L15 P79 PLATS, W C R 16/206 30 X 115","$1,300 ",Active, 10-23-018 9:15:00 AM
465,16018570,8082 MANDALAY,DETROIT,48204,"E MANDALAY 58 HARRAHS TIREMAN AVE SUB L30 P85 PLATS, W C R 16/208 30 X 100","$5,400 ",Active, 10-23-018 9:15:00 AM
466,16018669,8848 STOEPEL,DETROIT,48204,"E STOEPEL 1010 STOEPELS GREENFIELD HIGHLANDS SUB L31 P1 PLATS, W C R 16/197 30 X 115","$5,700 ",Active, 10-23-018 9:15:00 AM
467,16018737,9964 STOEPEL,DETROIT,48204,"E STOEPEL 32 MC KAY & WARRENS SUB L18 P37 PLATS, W C R 16/198 30X104","$6,400 ",Active, 10-23-018 9:15:00 AM
468,16018766,12072 STOEPEL,DETROIT,48204,"E STOEPEL 25 ROBT OAKMANS CORTLAND & FORD HWY L37 P53 PLATS, W C R 16/257 34X108","$12,500 ",Active, 10-23-018 9:15:00 AM
469,16019743,12093 STOEPEL,DETROIT,48204,"W STOEPEL 63 ROBERT OAKMANS CORTLAND & FORD HWY SUB L37 P53 PLATS, W C R 16/257 34 X 108","$13,700 ",Active, 10-23-018 9:15:00 AM
470,16019751,12039 STOEPEL,DETROIT,48204,"W STOEPEL 106 GREEN SUBN L37 P31 PLATS, W C R 16/238 35 X 108",$400 ,Active, 10-23-018 9:15:00 AM
471,16019956,13130 SANTA ROSA,DETROIT,48238,"E SANTA ROSA DR 307 R OAKMANS FORD HIGHWAY & GLENDALE SUB L35 P82 PLATS, W C R 16/256 36 X 108",$400 ,Active, 10-23-018 9:15:00 AM
472,16020015,14576 SANTA ROSA,DETROIT,48238,"E SANTA ROSA DR 22 ALPINE HEIGHTS SUB L35 P22 PLATS, W C R 16/247 38.50 X 112","$7,000 ",Active, 10-23-018 9:15:00 AM
473,16020903,9164 MONICA,DETROIT,48204,"E MONICA 847 STOEPELS GREENFIELD HIGHLANDS SUB L31 P1 PLATS, W C R 16/197 30 X 115","$1,100 ",Active, 10-23-018 9:15:00 AM
474,16021121,14504 MONICA,DETROIT,48238,"E MONICA 41 R OAKMANS ISABELLA SUB L50 P75 PLATS, W C R 16/351 34.50 X 114","$7,800 ",Active, 10-23-018 9:15:00 AM
475,16021137,14616 MONICA,DETROIT,48238,"E MONICA 35 B H WARKS CLARKDALE SUB L46 P36 PLATS, W C R 16/332 33 X 114","$13,100 ",Active, 10-23-018 9:15:00 AM
476,16021928,12765 MONICA,DETROIT,48238,"W MONICA 489 R OAKMANS FORD HWY & GLENDALE SUB L35 P82 PLATS, W C R 16/256 36 X 108",$400 ,Active, 10-23-018 9:15:00 AM
477,16022171,8163 WETHERBY,DETROIT,48204,"W WETHERBY 51 HERBERT L BAKERS GREENFIELD GARDENS SUB L31 P15 PLATS, W C R 16/209 30 X 104",$200 ,Active, 10-23-018 9:15:00 AM
478,16022462-3,8037 WYKES,DETROIT,48204,"W WYKES 226 N 15 FT 227 HERBERT L BAKERS GREENFIELD GARDENS SUB L31 P15 PLATS, W C R 16/209 45 X 104","$4,700 ",Active, 10-23-018 9:15:00 AM
479,16023306,15931 PRAIRIE,DETROIT,48221,"W PRAIRIE N 38 FT 152 PURITAN HOMES SUB L34 P81 PLATS, W C R 16/303 38 X 118.01A","$7,400 ",Active, 10-23-018 9:15:00 AM
480,16023307,15925 PRAIRIE,DETROIT,48221,"W PRAIRIE S 3 FT 152 151 PURITAN HOMES SUB L34 P81 PLATS, W C R 16/303 33 X 118.16A","$7,600 ",Active, 10-23-018 9:15:00 AM
481,16023473,9659 PRAIRIE,DETROIT,48204,"W PRAIRIE 205 GILBERT SUB L31 P10 PLATS, W C R 16/192 30 X 106","$4,400 ",Active, 10-23-018 9:15:00 AM
482,16023547,9015 PRAIRIE,DETROIT,48204,"W PRAIRIE S 7.50 FT 459 N 26.10 FT 458 STOEPELS GREENFIELD HIGHLANDS SUB L31 P1 PLATS, W C R 16/197 33.60 X 115",300,Active, 10-23-018 9:15:00 AM
483,16023617,8089 PRAIRIE,DETROIT,48204,"W PRAIRIE 101 FRISCHKORNS TIREMAN PARK SUB L34 P43 PLATS, W C R 16/225 35 X 109","$6,300 ",Active, 10-23-018 9:15:00 AM
484,16023676,8548 AMERICAN,DETROIT,48204,"E AMERICAN 171 FRISCHKORNS TIREMAN PARK SUB L34 P43 PLATS, W C R 16/225 35 X 109",$300 ,Active, 10-23-018 9:15:00 AM
485,16023819,10410 AMERICAN,DETROIT,48204,"E AMERICAN 68 MERRITT M WILLMARTHS SUB L21 P87 PLATS, W C R 16/199 30 X 100","$7,600 ",Active, 10-23-018 9:15:00 AM
486,16024313,9613 AMERICAN,DETROIT,48204,"W AMERICAN 102 GILBERT SUB L31 P10 PLATS, WCR 16/192 30 X 106","$3,700 ",Removed from Auction, 10-23-018 9:15:00 AM
487,16024319,9577 AMERICAN,DETROIT,48204,"W AMERICAN 96 GILBERT SUB L31 P10 PLATS, WCR 16/192 30 X 106","$6,200 ",Active, 10-23-018 9:15:00 AM
488,16024472,8132 BRYDEN,DETROIT,48204,"E BRYDEN 270 S 17.5 FT 271FRISCHKORNS TIREMAN PARK SUB L34 P43 PLATS, W C R 16/225 52.5 X 109","$4,600 ",Active, 10-23-018 9:15:00 AM
489,16025397,14508 SAN JUAN,DETROIT,48238,"E SAN JUAN 70 R OAKMANS ISABELLA SUB L50 P75 PLATS, W C R 16/351 33 X 112","$7,600 ",Active, 10-23-018 9:15:00 AM
490,16026799,15346 TULLER,DETROIT,48238,"E TULLER 261 MULBERRY HILL SUB L33 P63 PLATS, W C R 16/261 35 X 120","$13,600 ",Active, 10-23-018 9:15:00 AM
491,16027401-2,15386 TURNER,DETROIT,48238,"E TURNER 280&279 MULBERRY HILL SUB L33 P63 PLATS, W C R 16/261 65 X 120","$7,900 ",Active, 10-23-018 9:15:00 AM
492,16028385,16678 WOODINGHAM,DETROIT,48221,"E WOODINGHAM DR 58 GARDEN ADDITION NO 2 L14 P59 PLATS, W C R 16/295 30 X 100","$10,500 ",Active, 10-23-018 9:15:00 AM
493,16028977-9,12100 CLOVERDALE,DETROIT,48204,"E CLOVERDALE 126 THRU 124 GRAND RIVER PARK SUB L32 P77 PLATS, W C R 16/237 105 X 136","$35,600 ",Active, 10-23-018 9:15:00 AM
494,16029173,12198 GREENLAWN,DETROIT,48204,"E GREENLAWN 67 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 30 X 106","$3,900 ",Removed from Auction, 10-23-018 9:15:00 AM
495,16029186,12356 GREENLAWN,DETROIT,48238,"E GREENLAWN 80 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 30 X 106","$3,700 ",Active, 10-23-018 9:15:00 AM
496,16029983,14249 GREENLAWN,DETROIT,48238,"W GREENLAWN 249 OAKMAN BROWNWELL SUB L58 P10 PLATS, W C R 16/375 32 X 106.01","$6,200 ",Active, 10-23-018 9:15:00 AM
497,16030065,12339 GREENLAWN,DETROIT,48238,"W GREENLAWN 106 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 30 X 106","$4,900 ",Active, 10-23-018 9:15:00 AM
498,16030077,12189 GREENLAWN,DETROIT,48204,"W GREENLAWN 118 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 30 X 106","$4,800 ",Active, 10-23-018 9:15:00 AM
499,16030131,12180 ROSELAWN,DETROIT,48204,"E ROSELAWN 176 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 35 X 106","$6,100 ",Active, 10-23-018 9:15:00 AM
500,16030297,15350 ROSELAWN,DETROIT,48238,"E ROSELAWN 242 S 15 FT 241 ABERLES SUB L16 P54 PLATS, W C R 16/260 45 X 100","$7,700 ",Active, 10-23-018 9:15:00 AM
501,16031048,11146 CLOVERLAWN,DETROIT,48204,"E CLOVERLAWN 286 WESTLAWN SUB L31 P68 PLATS, W C R 16/236 35 X 108","$9,500 ",Active, 10-23-018 9:15:00 AM
502,16031261,15382 CLOVERLAWN,DETROIT,48238,"E CLOVERLAWN 21 B H WARKS CLOVERLAWN SUB L47 P58 PLATS, W C R 16/345 34 X 104.95A","$7,500 ",Active, 10-23-018 9:15:00 AM
503,16032022,20042 NORTHLAWN,DETROIT,48221,"E NORTHLAWN 351 DETROYAL GARDENS SUB NO 1 L42 P27 PLATS, W C R 16/365 40 X 133.25","$6,800 ",Active, 10-23-018 9:15:00 AM
504,16032860,16244 CHERRYLAWN,DETROIT,48221,"E CHERRYLAWN 53 MCINTYRE PARK SUB L44 P12 PLATS, W C R 16/308 35 X 123","$12,800 ",Active, 10-23-018 9:15:00 AM
505,16033019,19930 CHERRYLAWN,DETROIT,48221,"E CHERRYLAWN 499 DETROYAL GARDENS SUB NO 1 L42 P27 PLATS, W C R 16/365 40 X 130","$11,100 ",Active, 10-23-018 9:15:00 AM
506,16033686,14024 OHIO,DETROIT,48238,"E OHIO 187 OAKMAN-WALSH-WESTON SUB L50 P48 PLATS, W C R 16/349 35 X 100",5900,Active, 10-23-018 9:15:00 AM
507,16034297,15481 OHIO,DETROIT,48238,"W OHIO 292 BERRY PARK SUB L35 P81 PLATS, W C R 16/259 35 X 114","$9,200 ",Active, 10-23-018 9:15:00 AM
508,16034367,14283 OHIO,DETROIT,48238,"W OHIO 84 OAKMAN BROWNWELL SUB L58 P10 PLATS, W C R 16/375 33 X 100.01","$3,900 ",Active, 10-23-018 9:15:00 AM
509,16034535,12030 WISCONSIN,DETROIT,48204,"E WISCONSIN 227 GREENFIELD PARK SUB L32 P9 PLATS, W C R 16/233 35 X 100","$4,300 ",Active, 10-23-018 9:15:00 AM
510,16034555,13110 WISCONSIN,DETROIT,48238,"E WISCONSIN 113 WYOMING PARK SUB L34 P42 PLATS, W C R 16/241 34 X 100","$2,900 ",Active, 10-23-018 9:15:00 AM
511,16035283,14243 WISCONSIN,DETROIT,48238,"W WISCONSIN 58 OAKMAN BROWNWELL SUB L58 P10 PLATS, W C R 16/375 34 X 100.01","$5,500 ",Active, 10-23-018 9:15:00 AM
512,16035316,13901 WISCONSIN DETROIT,DETROIT,48238,"W WISCONSIN 74 JOHN M WELCH JRS WYOMING-SCHOOLCRAFT SUB L46 P98 PLATS, W C R 16/338 35.12 IRREG","$8,300 ",Active, 10-23-018 9:15:00 AM
513,16035476,13900 INDIANA,DETROIT,48238,"E INDIANA 67 JOHN M WELCH JRS WYOMING- SCHOOLCRAFT SUB L46 P98 PLATS, W C R 16/338 41.93 IRREG","$10,200 ",Removed from Auction, 10-23-018 9:15:00 AM
514,16036405,13938 KENTUCKY,DETROIT,48238,"E KENTUCKY 38 JOHN M WELCH JRS WYOMING SCHOOLCRAFT SUB L46 P98 PLATS, W C R 16/338 36 X 100","$2,900 ",Active, 10-23-018 9:15:00 AM
515,16036449,14564 KENTUCKY,DETROIT,48238,"E KENTUCKY 127 OAKFORD SUB L35 P56 PLATS, W C R 16/246 35 X 105.80","$9,700 ",Active, 10-23-018 9:15:00 AM
516,16037254,12304 WYOMING,DETROIT,48238,"E WYOMING 14 GREENFIELD PARK SUB L32 P9 PLATS, W C R 16/233 40 X 100","$7,900 ",Active, 10-23-018 9:15:00 AM
517,16037389,14570 WYOMING,DETROIT,48238,"E WYOMING 46 OAKFORD SUB L35 P56 PLATS, W C R 16/246 20 X 100","$2,000 ",Active, 10-23-018 9:15:00 AM
518,16038170-2,18301 WYOMING,DETROIT,48221,"W WYOMING 293 THRU 291 SCHULTES ACADEMY MANOR SUB L46 P94 PLATS, W C R 16/336 60 X 90","$4,600 ",Active, 10-23-018 9:15:00 AM
519,16038630,13143 WYOMING,DETROIT,48238,"W WYOMING 31 GLENDALE COURTS SUB L35 P24 PLATS, W C R 16/258 40 X 101","$10,200 ",Active, 10-23-018 9:15:00 AM
520,16039085,13996 WASHBURN,DETROIT,48238,"E WASHBURN 28 WYOMING HEIGHTS SUB L38 P7 PLATS, W C R 16/406 30 X 123",$200 ,Active, 10-23-018 9:15:00 AM
521,16039195,15362 WASHBURN,DETROIT,48238,"E WASHBURN 236 NORTHWESTERN HWY SUB L45 P44 PLATS, W C R 16/328 40 X 106","$14,200 ",Active, 10-23-018 9:15:00 AM
522,16039495,20401 WASHBURN,DETROIT,48221,"W WASHBURN 242 GRAND PARK SUB L42 P16 PLATS, W C R 16/404 42 X 123","$6,800 ",Active, 10-23-018 9:15:00 AM
523,16040178,14908 ILENE,DETROIT,48238,"E ILENE 108 AND W 8 FT OF VAC ALLEY ADJ GRIFFINS WYOMING SUB L45 P99 PLATS, W C R 16/395 35 X 109","$7,300 ",Active, 10-23-018 9:15:00 AM
524,16040207,15334 ILENE,DETROIT,48238,"E ILENE 213 NORTHWESTERN HIGHWAY SUB L45 P44 PLATS, W C R 16/328 40 X 108","$5,900 ",Active, 10-23-018 9:15:00 AM
525,16040580,18611 ILENE,DETROIT,48221,"W ILENE 225 PALMYRA WOODS SUB L45 P85 PLATS, W C R 16/389 35 X 108","$13,200 ",Active, 10-23-018 9:15:00 AM
526,16040732,15501 ILENE,DETROIT,48238,"W ILENE 191 & E 9 FT VAC ALLEY ADJ NORTHWESTERN HIGHWAY SUB L45 P44 PLATS, W C R 22/328 35 X 117","$8,000 ",Active, 10-23-018 9:15:00 AM
527,16040737,15467 ILENE,DETROIT,48238,"W ILENE 186 & E 9 FT VAC ALLEY ADJ NORTHWESTERN HWY SUB L45 P44 PLATS, W C R 16/328 35 X 117",$500 ,Active, 10-23-018 9:15:00 AM
528,16041060,14800 GRIGGS,DETROIT,48238,"E GRIGGS 145 GRIFFINS WYOMING SUB L45 P99 PLATS, W C R 16/395 35.4 IRREG","$4,500 ",Active, 10-23-018 9:15:00 AM
529,16041908-9,13994 BIRWOOD,DETROIT,48238,"E BIRWOOD 103 S 17.50 FT 102BIRWOOD PARK SUB L34 P25 PLATS, W C R 16/343 50.50 X 165","$6,600 ",Active, 10-23-018 9:15:00 AM
530,16041947,14608 BIRWOOD,DETROIT,48238,"E BIRWOOD 42 & W 8 FT OF VAC ALLEY ADJ WARK-GIKBERT COS ORCHARD GROVE SUB L41 P22 PLATS, W C R 16/394 37 X 109","$5,700 ",Active, 10-23-018 9:15:00 AM
531,17007117,5338 IROQUOIS,DETROIT,48213,"E IROQUOIS N 25 FT 7 S 15 FT 8 JOHN OWEN SUB L26 P57 PLATS, W C R 17/206 40 X 110","$19,900 ",Active, 10-23-018 9:15:00 AM
532,17007223,6646 IROQUOIS,DETROIT,48213,"E IROQUOIS 309 ROBERT E WALKER SUB L25 P56 PLATS, W C R 17/427 30 IRREG","$7,200 ",Active, 10-23-018 9:15:00 AM
533,17007718,4780 SEMINOLE,DETROIT,48213,"E SEMINOLE 14 CURRY COOK FARM SUB L27 P75 PLATS, W C R 17/199 30 X 110","$4,100 ",Active, 10-23-018 9:15:00 AM
534,17008368,5748 MAXWELL,DETROIT,48213,"E MAXWELL 21 BLK 20 STEPHENS ELM PARK SUB L19 P12 PLATS, W C R 17/125 30 X 108","$7,200 ",Active, 10-23-018 9:15:00 AM
535,17009549-53,8960 VAN DYKE,DETROIT,48213,"E VAN DYKE 175 THRU 180 EXC VAN DYKE AVE AS WIDENED WEBER & MARTINS SUB L35 P52 PLATS, W C R 17/442 120 X 81.18A","$11,700 ",Active, 10-23-018 9:15:00 AM
536,17009596,9500 VAN DYKE,DETROIT,48213,E VAN DYKE 6&5 EXC VAN DYKE AVE AS WD H H BERGER VAN DYKE AVE SUB L33 P27 PLATS W C R 17/434 42.49 X 79.94,"$8,900 ",Active, 10-23-018 9:15:00 AM
537,17011516,4805 BALDWIN,DETROIT,48213,"W BALDWIN 44 BLK 8 E C VAN HUSANS SUB L11 P65 PLATS, W C R 17/67 30 X 121.15A","$8,100 ",Active, 10-23-018 9:15:00 AM
538,17013183,5425 SHERIDAN,DETROIT,48213,"W SHERIDAN 35 GALLAGHERS SUB L44 P49 PLATS, W C R 17/489 35 X 110.30",$600 ,Active, 10-23-018 9:15:00 AM
539,17013717,4708 FIELD,DETROIT,48214,"E FIELD 9 SCHWARTZS SUB L15 P87 PLATS, W C R 17/66 30 X 110.37","$9,300 ",Active, 10-23-018 9:15:00 AM
540,17014148,17334 ALBION,DETROIT,48234,"E ALBION 1478 DRENNAN & SELDONS LASALLE COLLEGE PK SUB 3 L53 P71 PLATS, W C R 17/525 35 X 117.18A",$300 ,Active, 10-23-018 9:15:00 AM
541,17014157,17394 ALBION,DETROIT,48234,"E ALBION 1469 DRENNAN & SELDONS LASALLE COLLEGE PK SUB 3 L53 P71 PLATS, W C R 17/525 36 X 120.51A","$5,100 ",Active, 10-23-018 9:15:00 AM
542,17014909,17820 TEPPERT,DETROIT,48234,"E TEPPERT 24 AND W 10 FT VAC ALLEY ADJ MORIAN SUB L43 P43 PLATS, WCR 17/515 41 X 135.61","$7,600 ",Active, 10-23-018 9:15:00 AM
543,17015058-9,19685 TEPPERT,DETROIT,48234,"W TEPPERT 372&373 SKRZYCKI-KONCZAL SUB L45 P25 PLATS, W C R 17/504 76.28 X 107","$8,200 ",Removed from Auction, 10-23-018 9:15:00 AM
544,17015091,19303 TEPPERT,DETROIT,48234,"W TEPPERT 68 SEVEN MILE HEIGHTS SUB L53 P52 PLATS, W C R 17/522 36.43 IRREG","$9,200 ",Active, 10-23-018 9:15:00 AM
545,17015151,18419 TEPPERT,DETROIT,48234,"W TEPPERT 165 AND E 9 FT VAC ALLEY ADJ SHADY LAWN SUB NO 1 L45 P61 PLATS, W C R 17/514 35 X 120","$7,500 ",Active, 10-23-018 9:15:00 AM
546,17015439,19381 BELAND,DETROIT,48234,"W BELAND 12 AND E 8 FT OF VAC ALLEY ADJ HARDING HEIGHTS SUB L43 P73 PLATS, W C R 17/502 35 X 141.89A",$500 ,Active, 10-23-018 9:15:00 AM
547,17016142,19168 BLACKMOOR,DETROIT,48234,"E BLACKMOOR N 10 FT 85 S 30 FT 86 SEVEN MILE OUTER DRIVE SUB L61 P41 PLATS, W C R 17/536 40 X 101","$7,200 ",Active, 10-23-018 9:15:00 AM
548,17016158,19179 BLACKMOOR,DETROIT,48234,"W BLACKMOOR S 5 FT 71 72 SEVEN MILE OUTER DRIVE SUB L61 P41 PLATS, W C R 17/536 40 X 105",$300 ,Active, 10-23-018 9:15:00 AM
549,18003930,7522 SARENA,DETROIT,48210,"N SARENA 338 WM L HOLMES & FRANK A VERNORS SUB L16 P73 PLATS, W C R 18/366 30 X 102.88","$6,400 ",Active, 10-23-018 9:15:00 AM
550,18004218,6471 SPARTA,DETROIT,48210,"S SPARTA 66 HAGGERTY LAND COS SUB L36 P26 PLATS, W C R 18/367 34 X 117.7A","$6,300 ",Active, 10-23-018 9:15:00 AM
551,18004381,6374 FLOYD,DETROIT,48210,"N FLOYD 219 HAGGERTY LAND COS SUB L36 P26 PLATS, W C R 18/367 34 X 119","$5,600 ",Active, 10-23-018 9:15:00 AM
552,18004414,6615 CLIFTON,DETROIT,48210,"S CLIFTON 283 HAGGERTY LAND COS SUB L36 P26 PLATS, W C R 18/367 35 X 119","$5,700 ",Active, 10-23-018 9:15:00 AM
553,18004520,6703 MAJESTIC,DETROIT,48210,"S MAJESTIC 338 DOVER PARK SUB L32 P23 PLATS, W C R 18/370 34 X 112","$3,500 ",Active, 10-23-018 9:15:00 AM
554,18004546,6470 MAJESTIC,DETROIT,48210,"N MAJESTIC 312 DOVER PARK SUB L32 P23 PLATS, W C R 18/370 34 X 112",$300 ,Active, 10-23-018 9:15:00 AM
555,18004603,6685 BARTON,DETROIT,48210,"S BARTON 244 DOVER PARK SUB L32 P23 PLATS, W C R 18/370 34 X 112","$6,000 ",Active, 10-23-018 9:15:00 AM
556,18004713,6602 EAGLE,DETROIT,48210,"N EAGLE 127 DOVER PARK SUB L32 P23 PLATS, W C R 18/370 45.12 IRREG",1200,Active, 10-23-018 9:15:00 AM
557,18005492,8754 WESTFIELD,DETROIT,48204,"N WESTFIELD W 40 FT OF S 100 FT LOT 22 LYG E & ADJ KENTUCKY AVE AS OPENED ROBERT M GRINDLEYS SUB NO 2 L28 P50 PLATS, W C R 18/378 40 X 100",$400 ,Active, 10-23-018 9:15:00 AM
558,18005898,10428 VIOLETLAWN,DETROIT,48204,"N VIOLETLAWN 844 B E TAYLORS SOUTHLAWN SUB NO 3 L34 P27 PLATS, W C R 18/381 40 X 100","$6,000 ",Active, 10-23-018 9:15:00 AM
559,18006016,10310 CROCUSLAWN,DETROIT,48204,"N CROCUSLAWN 231 B E TAYLORS SOUTHLAWN SUB L33 P2 PLATS, W C R 18/382 40 X 100","$5,400 ",Active, 10-23-018 9:15:00 AM
560,18006176,10303 MAPLELAWN,DETROIT,48204,"S MAPLELAWN 307 B E TAYLORS SOUTHLAWN SUB L33 P2 PLATS, W C R 18/382 40 X 100","$7,200 ",Active, 10-23-018 9:15:00 AM
561,18006338,8514 BEECHDALE,DETROIT,48204,"N BEECHDALE 55 LOHRMANS SUB L31 P72 PLATS, W C R 18/387 40 X 140","$7,300 ",Active, 10-23-018 9:15:00 AM
562,18006503,10354 AURORA,DETROIT,48204,"N AURORA 537 B E TAYLORS SOUTHLAWN SUB L33 P2 PLATS, W C R 18/382 39 X 100","$5,500 ",Removed from Auction, 10-23-018 9:15:00 AM
563,18006615-6,10031 PLYMOUTH,DETROIT,48204,"S PLYMOUTH 625 & 624B E TAYLORS SOUTHLAWN SUB L33 P2 PLATS, WCR 18/382 80 X 100","$56,400 ",Active, 10-23-018 9:15:00 AM
564,18006805,12077 W GRAND RIVER,DETROIT,48204,"S GRAND RIVER 18 WESTLAWN SUB NO 4 L32 P26 PLATS, W C R 18/391 20 X 100","$1,800 ",Active, 10-23-018 9:15:00 AM
565,18006817,12139 W GRAND RIVER,DETROIT,48204,"S GRAND RIVER 3 WESTLAWN SUB NO 4 L32 P26 PLATS, W C R 18/391 20 X 100","$2,400 ",Active, 10-23-018 9:15:00 AM
566,18009249,864 WHEELOCK,DETROIT,48209,"E WHEELOCK N 25 FT 172 S 15 FT 173 MOSES W FIELDS SUB L7 P62 PLATS, W C R 18/140 40 X 132.5",Unknown,Active, 10-23-018 9:15:00 AM
567,18009286,1342 WHEELOCK,DETROIT,48209,"E WHEELOCK N 30 FT 353 S 10 FT 354 AND W 10 FT OF VAC ALLEY ADJ MOSES W FIELDS SUB L7 P62 PLATS, W C R 18/140 40 IRREG",$600 ,Active, 10-23-018 9:15:00 AM
568,18009880-1,6548 CENTRAL,DETROIT,48210,"E CENTRAL 13 ALSO VAC ALLEY & SURPLUS STRIP OF LAND IN REAR FRED J MC DONALDS SUB L17 P36 PLATS, WCR 18/397 30 IRREG","$7,700 ",Active, 10-23-018 9:15:00 AM
569,18010952,3914 MARTIN,DETROIT,48210,"E MARTIN N 22.5 FT 3 S 7.5 FT 4 SUB OF EST OF M MARKEY L580 P384 DEEDS, W C R 18/339 30 X 270.02",$500 ,Active, 10-23-018 9:15:00 AM
570,18012463,6074 TARNOW,DETROIT,48210,"E TARNOW 92 HARRAHS WESTERN SUBDN L36 P69 PLATS, W C R 18/193 30 X 100","$5,400 ",Active, 10-23-018 9:15:00 AM
571,18012734,6160 PROCTOR,DETROIT,48210,"E PROCTOR 399 SEYMOUR & TROESTERS MICHIGAN AVE SUB L28 P86 PLATS, W C R 18/346 30 X 91.65","$3,700 ",Active, 10-23-018 9:15:00 AM
572,18013225,7716 BURNETTE,DETROIT,48204,"E BURNETTE 171 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 110","$4,900 ",Active, 10-23-018 9:15:00 AM
573,18013278,7465 BURNETTE,DETROIT,48210,"W BURNETTE 224 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 110","$7,600 ",Active, 10-23-018 9:15:00 AM
574,18013403,7497 WYKES,DETROIT,48210,"W WYKES 360 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 110","$7,700 ",Active, 10-23-018 9:15:00 AM
575,18013527,7539 PRAIRIE,DETROIT,48210,"W PRAIRIE 495 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 110","$8,500 ",Active, 10-23-018 9:15:00 AM
576,18013620,7756 AMERICAN,DETROIT,48204,"E AMERICAN 599 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 109","$10,800 ",Active, 10-23-018 9:15:00 AM
577,18013673,7429 AMERICAN,DETROIT,48210,"W AMERICAN 652 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 118.7A","$7,400 ",Active, 10-23-018 9:15:00 AM
578,18013682,7327 AMERICAN,DETROIT,48210,"W AMERICAN 661 DOVERCOURT PARK SUB L34 P89 PLATS, W C R 18/371 34 X 123.07A","$9,600 ",Active, 10-23-018 9:15:00 AM
579,18013767,7294 MCDONALD,DETROIT,48210,"E MCDONALD 37 GEO J SASS SUB L31 P48 PLATS, W C R 18/374 30 X 100","$3,000 ",Active, 10-23-018 9:15:00 AM
580,18007198,1003 LIVERNOIS,DETROIT,48209,"W LIVERNOIS 81&82 DANIEL SCOTTENS RE-SUB L20 P67 PLATS, W C R 18/150 58 X 126",$800 ,Active, 10-23-018 9:15:00 AM
581,18013888,7720 BRYDEN,DETROIT,48204,"E BRYDEN 91 GEO J SASS SUB L31 P48 PLATS, W C R 18/374 30 X 100","$6,700 ",Active, 10-23-018 9:15:00 AM
582,18013906,7739 BRYDEN,DETROIT,48204,"W BRYDEN 134 GEO J SASS SUB L31 P48 PLATS, W C R 18/374 30 X 100","$4,200 ",Active, 10-23-018 9:15:00 AM
583,18014047,8295 GREENLAWN,DETROIT,48204,"W GREENLAWN 260 J W FALES SUB L35 P25 PLATS, W C R 18/375 35 X 103","$8,100 ",Active, 10-23-018 9:15:00 AM
